step,kart1_X,kart1_Y,kart1_direction,kart1_speed,DrivingMode,GameMode,getFrame,current_checkpoint,surface,lap,reward,total_reward
1626,704,1088,0,0,6,2,1911,35,74,127,-1.0,-1561.0
1627,704,1088,0,0,6,2,1912,35,74,127,-1.0,-1562.0
1628,704,1088,0,0,6,2,1913,35,74,127,-1.0,-1563.0
1629,704,1088,0,0,6,2,1914,35,74,127,-1.0,-1564.0
1630,704,1088,0,0,6,2,1915,35,74,127,-1.0,-1565.0
1631,704,1088,0,0,6,2,1916,35,74,127,-1.0,-1566.0
1632,704,1088,0,0,6,2,1917,35,74,127,-1.0,-1567.0
1633,704,1088,0,0,6,2,1918,35,74,127,-1.0,-1568.0
1634,704,1088,0,0,6,2,1919,35,74,127,-1.0,-1569.0
1635,704,1088,0,0,6,2,1920,35,74,127,-1.0,-1570.0
1636,704,1088,0,0,6,2,1921,35,74,127,-1.0,-1571.0
1637,704,1088,0,0,6,2,1922,35,74,127,-1.0,-1572.0
1638,704,1088,0,0,6,2,1923,35,74,127,-1.0,-1573.0
1639,704,1088,0,0,6,2,1924,35,74,127,-1.0,-1574.0
1640,704,1088,0,0,6,2,1925,35,74,127,-1.0,-1575.0
1641,704,1088,0,0,6,2,1926,35,74,127,-1.0,-1576.0
1642,704,1088,0,0,6,2,1927,35,74,127,-1.0,-1577.0
1643,704,1088,0,0,6,2,1928,35,74,127,-1.0,-1578.0
1644,704,1088,0,0,6,2,1929,35,74,127,-1.0,-1579.0
1645,704,1088,0,0,6,2,1930,35,74,127,-1.0,-1580.0
1646,704,1088,0,0,6,2,1931,35,74,127,-1.0,-1581.0
1647,704,1088,0,0,6,2,1932,35,74,127,-1.0,-1582.0
1648,704,1088,0,0,6,2,1933,35,74,127,-1.0,-1583.0
1649,704,1088,0,0,6,2,1934,35,74,127,-1.0,-1584.0
1650,704,1088,0,0,6,2,1935,35,74,127,-1.0,-1585.0
1651,704,1088,0,0,6,2,1936,35,74,127,-1.0,-1586.0
1652,704,1088,0,0,6,2,1937,35,74,127,-1.0,-1587.0
1653,704,1088,0,0,6,2,1938,35,74,127,-1.0,-1588.0
1654,704,1088,0,0,6,2,1939,35,74,127,-1.0,-1589.0
1655,704,1088,0,0,6,2,1940,35,74,127,-1.0,-1590.0
1656,704,1088,0,0,6,2,1941,35,74,127,-1.0,-1591.0
1657,704,1088,0,0,6,2,1942,35,74,127,-1.0,-1592.0
1658,704,1088,0,0,6,2,1943,35,74,127,-1.0,-1593.0
1659,704,1088,0,0,6,2,1944,35,74,127,-1.0,-1594.0
1660,704,1088,0,0,6,2,1945,35,74,127,-1.0,-1595.0
1661,704,1088,0,0,6,2,1946,35,74,127,-1.0,-1596.0
1662,704,1088,0,0,6,2,1947,35,74,127,-1.0,-1597.0
1663,704,1088,0,0,6,2,1948,35,74,127,-1.0,-1598.0
1664,704,1088,0,0,6,2,1949,35,74,127,-1.0,-1599.0
1665,704,1088,0,0,6,2,1950,35,74,127,-1.0,-1600.0
1666,704,1088,0,0,6,2,1951,35,74,127,-1.0,-1601.0
1667,704,1088,0,0,6,2,1952,35,74,127,-1.0,-1602.0
1668,704,1088,0,0,6,2,1953,35,74,127,-1.0,-1603.0
1669,704,1088,0,0,6,2,1954,35,74,127,-1.0,-1604.0
1670,704,1088,0,0,6,2,1955,35,74,127,-1.0,-1605.0
1671,704,1088,0,0,6,2,1956,35,74,127,-1.0,-1606.0
1672,704,1088,0,0,6,2,1957,35,74,127,-1.0,-1607.0
1673,704,1088,0,0,6,2,1958,35,74,127,-1.0,-1608.0
1674,704,1088,0,0,6,2,1959,35,74,127,-1.0,-1609.0
1675,704,1088,0,0,6,2,1960,35,74,127,-1.0,-1610.0
1676,704,1088,0,0,6,2,1961,35,74,127,-1.0,-1611.0
1677,704,1088,0,0,6,2,1962,35,74,127,-1.0,-1612.0
1678,704,1088,0,0,6,2,1963,35,74,127,-1.0,-1613.0
1679,704,1088,0,0,6,2,1964,35,74,127,-1.0,-1614.0
1680,704,1088,0,0,6,2,1965,35,74,127,-1.0,-1615.0
1681,704,1088,0,0,6,2,1966,35,74,127,-1.0,-1616.0
1682,704,1088,0,0,6,2,1967,35,74,127,-1.0,-1617.0
1683,704,1088,0,0,6,2,1968,35,74,127,-1.0,-1618.0
1684,704,1088,0,0,6,2,1969,35,74,127,-1.0,-1619.0
1685,704,1088,0,0,6,2,1970,35,74,127,-1.0,-1620.0
1686,704,1088,0,0,6,2,1971,35,74,127,-1.0,-1621.0
1687,704,1088,0,0,6,2,1972,35,74,127,-1.0,-1622.0
1688,704,1088,0,0,6,2,1973,35,74,127,-1.0,-1623.0
1689,704,1088,0,0,6,2,1974,35,74,127,-1.0,-1624.0
1690,704,1088,0,0,6,2,1975,35,74,127,-1.0,-1625.0
1691,704,1088,0,0,6,2,1976,35,74,127,-1.0,-1626.0
1692,704,1088,0,0,6,2,1977,35,74,127,-1.0,-1627.0
1693,704,1088,0,0,6,2,1978,35,74,127,-1.0,-1628.0
1694,704,1088,0,0,6,2,1979,35,74,127,-1.0,-1629.0
1695,704,1088,0,0,6,2,1980,35,74,127,-1.0,-1630.0
1696,704,1088,0,0,6,2,1981,35,74,127,-1.0,-1631.0
1697,704,1088,0,0,6,2,1982,35,74,127,-1.0,-1632.0
1698,704,1088,0,0,6,2,1983,35,74,127,-1.0,-1633.0
1699,704,1088,0,0,6,2,1984,35,74,127,-1.0,-1634.0
1700,704,1088,0,0,6,2,1985,35,74,127,-1.0,-1635.0
1701,704,1088,0,0,6,2,1986,35,74,127,-1.0,-1636.0
1702,704,1088,0,0,6,2,1987,35,74,127,-1.0,-1637.0
1703,704,1088,0,0,6,2,1988,35,74,127,-1.0,-1638.0
1704,704,1088,0,0,6,2,1989,35,74,127,-1.0,-1639.0
1705,704,1088,0,0,6,2,1990,35,74,127,-1.0,-1640.0
1706,704,1088,0,0,6,2,1991,35,74,127,-1.0,-1641.0
1707,704,1088,0,0,6,2,1992,35,74,127,-1.0,-1642.0
1708,704,1088,0,0,6,2,1993,35,74,127,-1.0,-1643.0
1709,704,1088,0,0,6,2,1994,35,74,127,-1.0,-1644.0
1710,704,1088,0,0,6,2,1995,35,74,127,-1.0,-1645.0
1711,704,1088,0,0,6,2,1996,35,74,127,-1.0,-1646.0
1712,704,1088,0,0,6,2,1997,35,74,127,-1.0,-1647.0
1713,704,1088,0,0,6,2,1998,35,74,127,-1.0,-1648.0
1714,704,1088,0,0,6,2,1999,35,74,127,-1.0,-1649.0
1715,704,1088,0,0,6,2,2000,35,74,127,-1.0,-1650.0
1716,704,1088,0,0,6,2,2001,35,74,127,-1.0,-1651.0
1717,704,1088,0,0,6,2,2002,35,74,127,-1.0,-1652.0
1718,704,1088,0,0,6,2,2003,35,74,127,-1.0,-1653.0
1719,704,1088,0,0,6,2,2004,35,74,127,-1.0,-1654.0
1720,704,1088,0,0,6,2,2005,35,74,127,-1.0,-1655.0
1721,704,1088,0,0,6,2,2006,35,74,127,-1.0,-1656.0
1722,704,1088,0,0,6,2,2007,35,74,127,-1.0,-1657.0
1723,704,1088,0,0,6,2,2008,35,74,127,-1.0,-1658.0
1724,704,1088,0,0,6,2,2009,35,74,127,-1.0,-1659.0
1725,704,1088,0,0,6,2,2010,35,74,127,-1.0,-1660.0
1726,704,1088,0,0,6,2,2011,35,74,127,-1.0,-1661.0
1727,704,1088,0,0,6,2,2012,35,74,127,-1.0,-1662.0
1728,704,1088,0,0,6,2,2013,35,74,127,-1.0,-1663.0
1729,704,1088,0,0,6,2,2014,35,74,127,-1.0,-1664.0
1730,704,1088,0,0,6,2,2015,35,74,127,-1.0,-1665.0
1731,704,1088,0,0,6,2,2016,35,74,127,-1.0,-1666.0
1732,704,1088,0,0,6,2,2017,35,74,127,-1.0,-1667.0
1733,704,1088,0,0,6,2,2018,35,74,127,-1.0,-1668.0
1734,704,1088,0,0,6,2,2019,35,74,127,-1.0,-1669.0
1735,704,1088,0,0,6,2,2020,35,74,127,-1.0,-1670.0
1736,704,1088,0,0,6,2,2021,35,74,127,-1.0,-1671.0
1737,704,1088,0,0,6,2,2022,35,74,127,-1.0,-1672.0
1738,704,1088,0,0,6,2,2023,35,74,127,-1.0,-1673.0
1739,704,1088,0,0,6,2,2024,35,74,127,-1.0,-1674.0
1740,704,1088,0,0,6,2,2025,35,74,127,-1.0,-1675.0
1741,704,1088,0,0,6,2,2026,35,74,127,-1.0,-1676.0
1742,704,1088,0,0,6,2,2027,35,74,127,-1.0,-1677.0
1743,704,1088,0,0,6,2,2028,35,74,127,-1.0,-1678.0
1744,704,1088,0,0,6,2,2029,35,74,127,-1.0,-1679.0
1745,704,1088,0,0,6,2,2030,35,74,127,-1.0,-1680.0
1746,704,1088,0,0,6,2,2031,35,74,127,-1.0,-1681.0
1747,704,1088,0,0,6,2,2032,35,74,127,-1.0,-1682.0
1748,704,1088,0,0,6,2,2033,35,74,127,-1.0,-1683.0
1749,704,1088,0,0,6,2,2034,35,74,127,-1.0,-1684.0
1750,704,1088,0,0,6,2,2035,35,74,127,-1.0,-1685.0
1751,704,1088,0,0,6,2,2036,35,74,127,-1.0,-1686.0
1752,704,1088,0,0,6,2,2037,35,74,127,-1.0,-1687.0
1753,704,1088,0,0,6,2,2038,35,74,127,-1.0,-1688.0
1754,704,1088,0,0,6,2,2039,35,74,127,-1.0,-1689.0
1755,704,1088,0,0,6,2,2040,35,74,127,-1.0,-1690.0
1756,704,1088,0,0,6,2,2041,35,74,127,-1.0,-1691.0
1757,704,1088,0,0,6,2,2042,35,74,127,-1.0,-1692.0
1758,704,1088,0,0,6,2,2043,35,74,127,-1.0,-1693.0
1759,704,1088,0,0,6,2,2044,35,74,127,-1.0,-1694.0
1760,704,1088,0,0,6,2,2045,35,74,127,-1.0,-1695.0
1761,704,1088,0,0,6,2,2046,35,74,127,-1.0,-1696.0
1762,704,1088,0,0,6,2,2047,35,74,127,-1.0,-1697.0
1763,704,1088,0,0,6,2,2048,35,74,127,-1.0,-1698.0
1764,704,1088,0,0,6,2,2049,35,74,127,-1.0,-1699.0
1765,704,1088,0,0,6,2,2050,35,74,127,-1.0,-1700.0
1766,704,1088,0,0,6,2,2051,35,74,127,-1.0,-1701.0
1767,704,1088,0,0,6,2,2052,35,74,127,-1.0,-1702.0
1768,704,1088,0,0,6,2,2053,35,74,127,-1.0,-1703.0
1769,704,1088,0,0,6,2,2054,35,74,127,-1.0,-1704.0
1770,704,1088,0,0,6,2,2055,35,74,127,-1.0,-1705.0
1771,704,1088,0,0,6,2,2056,35,74,127,-1.0,-1706.0
1772,704,1088,0,0,6,2,2057,35,74,127,-1.0,-1707.0
1773,704,1088,0,0,6,2,2058,35,74,127,-1.0,-1708.0
1774,704,1088,0,0,6,2,2059,35,74,127,-1.0,-1709.0
1775,704,1088,0,0,6,2,2060,35,74,127,-1.0,-1710.0
1776,704,1088,0,0,6,2,2061,35,74,127,-1.0,-1711.0
1777,704,1088,0,0,6,2,2062,35,74,127,-1.0,-1712.0
1778,704,1088,0,0,6,2,2063,35,74,127,-1.0,-1713.0
1779,704,1088,0,0,6,2,2064,35,74,127,-1.0,-1714.0
1780,704,1088,0,0,6,2,2065,35,74,127,-1.0,-1715.0
1781,704,1088,0,0,6,2,2066,35,74,127,-1.0,-1716.0
1782,704,1088,0,0,6,2,2067,35,74,127,-1.0,-1717.0
1783,704,1088,0,0,6,2,2068,35,74,127,-1.0,-1718.0
1784,704,1088,0,0,6,2,2069,35,74,127,-1.0,-1719.0
1785,704,1088,0,0,6,2,2070,35,74,127,-1.0,-1720.0
1786,704,1088,0,0,6,2,2071,35,74,127,-1.0,-1721.0
1787,704,1088,0,0,6,2,2072,35,74,127,-1.0,-1722.0
1788,704,1088,0,0,6,2,2073,35,74,127,-1.0,-1723.0
1789,704,1088,0,0,6,2,2074,35,74,127,-1.0,-1724.0
1790,704,1088,0,0,6,2,2075,35,74,127,-1.0,-1725.0
1791,704,1088,0,0,6,2,2076,35,74,127,-1.0,-1726.0
1792,704,1088,0,0,6,2,2077,35,74,127,-1.0,-1727.0
1793,704,1088,0,0,6,2,2078,35,74,127,-1.0,-1728.0
1794,704,1088,0,0,6,2,2079,35,74,127,-1.0,-1729.0
1795,704,1088,0,0,6,2,2080,35,74,127,-1.0,-1730.0
1796,704,1088,0,0,6,2,2081,35,74,127,-1.0,-1731.0
1797,704,1088,0,0,6,2,2082,35,74,127,-1.0,-1732.0
1798,704,1088,0,0,6,2,2083,35,74,127,-1.0,-1733.0
1799,704,1088,0,0,6,2,2084,35,74,127,-1.0,-1734.0
1800,704,1088,0,0,6,2,2085,35,74,127,-1.0,-1735.0
1801,704,1088,0,0,6,2,2086,35,74,127,-1.0,-1736.0
1802,704,1088,0,0,6,2,2087,35,74,127,-1.0,-1737.0
1803,704,1088,0,0,6,2,2088,35,74,127,-1.0,-1738.0
1804,704,1088,0,0,6,2,2089,35,74,127,-1.0,-1739.0
1805,704,1088,0,0,6,2,2090,35,74,127,-1.0,-1740.0
1806,704,1088,0,0,6,2,2091,35,74,127,-1.0,-1741.0
1807,704,1088,0,0,6,2,2092,35,74,127,-1.0,-1742.0
1808,704,1088,0,0,6,2,2093,35,74,127,-1.0,-1743.0
1809,704,1088,0,0,6,2,2094,35,74,127,-1.0,-1744.0
1810,704,1088,0,0,6,2,2095,35,74,127,-1.0,-1745.0
1811,704,1088,0,0,6,2,2096,35,74,127,-1.0,-1746.0
1812,704,1088,0,0,6,2,2097,35,74,127,-1.0,-1747.0
1813,704,1088,0,0,6,2,2098,35,74,127,-1.0,-1748.0
1814,704,1088,0,0,6,2,2099,35,74,127,-1.0,-1749.0
1815,704,1088,0,0,6,2,2100,35,74,127,-1.0,-1750.0
1816,704,1088,0,0,6,2,2101,35,74,127,-1.0,-1751.0
1817,704,1088,0,0,6,2,2102,35,74,127,-1.0,-1752.0
1818,704,1088,0,0,6,2,2103,35,74,127,-1.0,-1753.0
1819,704,1088,0,0,6,2,2104,35,74,127,-1.0,-1754.0
1820,704,1088,0,0,6,2,2105,35,74,127,-1.0,-1755.0
1821,704,1088,0,0,6,2,2106,35,74,127,-1.0,-1756.0
1822,704,1088,0,0,6,2,2107,35,74,127,-1.0,-1757.0
1823,704,1088,0,0,6,2,2108,35,74,127,-1.0,-1758.0
1824,704,1088,0,0,6,2,2109,35,74,127,-1.0,-1759.0
1825,704,1088,0,0,6,2,2110,35,74,127,-1.0,-1760.0
1826,704,1088,0,0,6,2,2111,35,74,127,-1.0,-1761.0
1827,704,1088,0,0,6,2,2112,35,74,127,-1.0,-1762.0
1828,704,1088,0,0,6,2,2113,35,74,127,-1.0,-1763.0
1829,704,1088,0,0,6,2,2114,35,74,127,-1.0,-1764.0
1830,704,1088,0,0,6,2,2115,35,74,127,-1.0,-1765.0
1831,704,1088,0,0,6,2,2116,35,74,127,-1.0,-1766.0
1832,704,1088,0,0,6,2,2117,35,74,127,-1.0,-1767.0
1833,704,1088,0,0,6,2,2118,35,74,127,-1.0,-1768.0
1834,704,1088,0,0,6,2,2119,35,74,127,-1.0,-1769.0
1835,704,1088,0,0,6,2,2120,35,74,127,-1.0,-1770.0
1836,704,1088,0,0,6,2,2121,35,74,127,-1.0,-1771.0
1837,704,1088,0,0,6,2,2122,35,74,127,-1.0,-1772.0
1838,704,1088,0,0,6,2,2123,35,74,127,-1.0,-1773.0
1839,704,1088,0,0,6,2,2124,35,74,127,-1.0,-1774.0
1840,704,1088,0,0,6,2,2125,35,74,127,-1.0,-1775.0
1841,704,1088,0,0,6,2,2126,35,74,127,-1.0,-1776.0
1842,704,1088,0,0,6,2,2127,35,74,127,-1.0,-1777.0
1843,704,1088,0,0,6,2,2128,35,74,127,-1.0,-1778.0
1844,704,1088,0,0,6,2,2129,35,74,127,-1.0,-1779.0
1845,704,1088,0,0,6,2,2130,35,74,127,-1.0,-1780.0
1846,704,1088,0,0,6,2,2131,35,74,127,-1.0,-1781.0
1847,704,1088,0,0,6,2,2132,35,74,127,-1.0,-1782.0
1848,704,1088,0,0,6,2,2133,35,74,127,-1.0,-1783.0
1849,704,1088,0,0,6,2,2134,35,74,127,-1.0,-1784.0
1850,704,1088,0,0,6,2,2135,35,74,127,-1.0,-1785.0
1851,704,1088,0,0,6,2,2136,35,74,127,-1.0,-1786.0
1852,704,1088,0,0,6,2,2137,35,74,127,-1.0,-1787.0
1853,704,1088,0,0,6,2,2138,35,74,127,-1.0,-1788.0
1854,704,1088,0,0,6,2,2139,35,74,127,-1.0,-1789.0
1855,704,1088,0,0,6,2,2140,35,74,127,-1.0,-1790.0
1856,704,1088,0,0,6,2,2141,35,74,127,-1.0,-1791.0
1857,704,1088,0,0,6,2,2142,35,74,127,-1.0,-1792.0
1858,704,1088,0,0,6,2,2143,35,74,127,-1.0,-1793.0
1859,704,1088,0,0,6,2,2144,35,74,127,-1.0,-1794.0
1860,704,1088,0,0,6,2,2145,35,74,127,-1.0,-1795.0
1861,704,1088,0,0,6,2,2146,35,74,127,-1.0,-1796.0
1862,704,1088,0,0,6,2,2147,35,74,127,-1.0,-1797.0
1863,704,1088,0,0,6,2,2148,35,74,127,-1.0,-1798.0
1864,704,1088,0,0,6,2,2149,35,74,127,-1.0,-1799.0
1865,704,1088,0,0,6,2,2150,35,74,127,-1.0,-1800.0
1866,704,1088,0,0,6,2,2151,35,74,127,-1.0,-1801.0
1867,704,1088,0,0,6,2,2152,35,74,127,-1.0,-1802.0
1868,704,1088,0,0,6,2,2153,35,74,127,-1.0,-1803.0
1869,704,1088,0,0,6,2,2154,35,74,127,-1.0,-1804.0
1870,704,1088,0,0,6,2,2155,35,74,127,-1.0,-1805.0
1871,704,1088,0,0,6,2,2156,35,74,127,-1.0,-1806.0
1872,704,1088,0,0,6,2,2157,35,74,127,-1.0,-1807.0
1873,704,1088,0,0,6,2,2158,35,74,127,-1.0,-1808.0
1874,704,1088,0,0,6,2,2159,35,74,127,-1.0,-1809.0
1875,704,1088,0,0,6,2,2160,35,74,127,-1.0,-1810.0
1876,704,1088,0,0,6,2,2161,35,74,127,-1.0,-1811.0
1877,704,1088,0,0,6,2,2162,35,74,127,-1.0,-1812.0
1878,704,1088,0,0,6,2,2163,35,74,127,-1.0,-1813.0
1879,704,1088,0,0,6,2,2164,35,74,127,-1.0,-1814.0
1880,704,1088,0,0,6,2,2165,35,74,127,-1.0,-1815.0
1881,704,1088,0,0,6,2,2166,35,74,127,-1.0,-1816.0
1882,704,1088,0,0,6,2,2167,35,74,127,-1.0,-1817.0
1883,704,1088,0,0,6,2,2168,35,74,127,-1.0,-1818.0
1884,704,1088,0,0,6,2,2169,35,74,127,-1.0,-1819.0
1885,704,1088,0,0,6,2,2170,35,74,127,-1.0,-1820.0
1886,704,1088,0,0,6,2,2171,35,74,127,-1.0,-1821.0
1887,704,1088,0,0,6,2,2172,35,74,127,-1.0,-1822.0
1888,704,1088,0,0,6,2,2173,35,74,127,-1.0,-1823.0
1889,704,1088,0,0,6,2,2174,35,74,127,-1.0,-1824.0
1890,704,1088,0,0,6,2,2175,35,74,127,-1.0,-1825.0
1891,704,1088,0,0,6,2,2176,35,74,127,-1.0,-1826.0
1892,704,1088,0,0,6,2,2177,35,74,127,-1.0,-1827.0
1893,704,1088,0,0,6,2,2178,35,74,127,-1.0,-1828.0
1894,704,1088,0,0,6,2,2179,35,74,127,-1.0,-1829.0
1895,704,1088,0,0,6,2,2180,35,74,127,-1.0,-1830.0
1896,704,1088,0,0,6,2,2181,35,74,127,-1.0,-1831.0
1897,704,1088,0,0,6,2,2182,35,74,127,-1.0,-1832.0
1898,704,1088,0,0,6,2,2183,35,74,127,-1.0,-1833.0
1899,704,1088,0,0,6,2,2184,35,74,127,-1.0,-1834.0
1900,704,1088,0,0,6,2,2185,35,74,127,-1.0,-1835.0
1901,704,1088,0,0,6,2,2186,35,74,127,-1.0,-1836.0
1902,704,1088,0,0,6,2,2187,35,74,127,-1.0,-1837.0
1903,704,1088,0,0,6,2,2188,35,74,127,-1.0,-1838.0
1904,704,1088,0,0,6,2,2189,35,74,127,-1.0,-1839.0
1905,704,1088,0,0,6,2,2190,35,74,127,-1.0,-1840.0
1906,704,1088,0,0,6,2,2191,35,74,127,-1.0,-1841.0
1907,704,1088,0,0,6,2,2192,35,74,127,-1.0,-1842.0
1908,704,1088,0,0,6,2,2193,35,74,127,-1.0,-1843.0
1909,704,1088,0,0,6,2,2194,35,74,127,-1.0,-1844.0
1910,704,1088,0,0,6,2,2195,35,74,127,-1.0,-1845.0
1911,704,1088,0,0,6,2,2196,35,74,127,-1.0,-1846.0
1912,704,1088,0,0,6,2,2197,35,74,127,-1.0,-1847.0
1913,704,1088,0,0,6,2,2198,35,74,127,-1.0,-1848.0
1914,704,1088,0,0,6,2,2199,35,74,127,-1.0,-1849.0
1915,704,1088,0,0,6,2,2200,35,74,127,-1.0,-1850.0
1916,704,1088,0,0,6,2,2201,35,74,127,-1.0,-1851.0
1917,704,1088,0,0,6,2,2202,35,74,127,-1.0,-1852.0
1918,704,1088,0,0,6,2,2203,35,74,127,-1.0,-1853.0
1919,704,1088,0,0,6,2,2204,35,74,127,-1.0,-1854.0
1920,704,1088,0,0,6,2,2205,35,74,127,-1.0,-1855.0
1921,704,1088,0,0,6,2,2206,35,74,127,-1.0,-1856.0
1922,704,1088,0,0,6,2,2207,35,74,127,-1.0,-1857.0
1923,704,1088,0,0,6,2,2208,35,74,127,-1.0,-1858.0
1924,704,1088,0,0,6,2,2209,35,74,127,-1.0,-1859.0
1925,704,1088,0,0,6,2,2210,35,74,127,-1.0,-1860.0
1926,704,1088,0,0,6,2,2211,35,74,127,-1.0,-1861.0
1927,704,1088,0,0,6,2,2212,35,74,127,-1.0,-1862.0
1928,704,1088,0,0,6,2,2213,35,74,127,-1.0,-1863.0
1929,704,1088,0,0,6,2,2214,35,74,127,-1.0,-1864.0
1930,704,1088,0,0,6,2,2215,35,74,127,-1.0,-1865.0
1931,704,1088,0,0,6,2,2216,35,74,127,-1.0,-1866.0
1932,704,1088,0,0,6,2,2217,35,74,127,-1.0,-1867.0
1933,704,1088,0,0,6,2,2218,35,74,127,-1.0,-1868.0
1934,704,1088,0,0,6,2,2219,35,74,127,-1.0,-1869.0
1935,704,1088,0,0,6,2,2220,35,74,127,-1.0,-1870.0
1936,704,1088,0,0,6,2,2221,35,74,127,-1.0,-1871.0
1937,704,1088,0,0,6,2,2222,35,74,127,-1.0,-1872.0
1938,704,1088,0,0,6,2,2223,35,74,127,-1.0,-1873.0
1939,704,1088,0,0,6,2,2224,35,74,127,-1.0,-1874.0
1940,704,1088,0,0,6,2,2225,35,74,127,-1.0,-1875.0
1941,704,1088,0,0,6,2,2226,35,74,127,-1.0,-1876.0
1942,704,1088,0,0,6,2,2227,35,74,127,-1.0,-1877.0
1943,704,1088,0,0,6,2,2228,35,74,127,-1.0,-1878.0
1944,704,1088,0,0,6,2,2229,35,74,127,-1.0,-1879.0
1945,704,1088,0,0,6,2,2230,35,74,127,-1.0,-1880.0
1946,704,1088,0,0,6,2,2231,35,74,127,-1.0,-1881.0
1947,704,1088,0,0,6,2,2232,35,74,127,-1.0,-1882.0
1948,704,1088,0,0,6,2,2233,35,74,127,-1.0,-1883.0
1949,704,1088,0,0,6,2,2234,35,74,127,-1.0,-1884.0
1950,704,1088,0,0,6,2,2235,35,74,127,-1.0,-1885.0
1951,704,1088,0,0,6,2,2236,35,74,127,-1.0,-1886.0
1952,704,1088,0,0,6,2,2237,35,74,127,-1.0,-1887.0
1953,704,1088,0,0,6,2,2238,35,74,127,-1.0,-1888.0
1954,704,1088,0,0,6,2,2239,35,74,127,-1.0,-1889.0
1955,704,1088,0,0,6,2,2240,35,74,127,-1.0,-1890.0
1956,704,1088,0,0,6,2,2241,35,74,127,-1.0,-1891.0
1957,704,1088,0,0,6,2,2242,35,74,127,-1.0,-1892.0
1958,704,1088,0,0,6,2,2243,35,74,127,-1.0,-1893.0
1959,704,1088,0,0,6,2,2244,35,74,127,-1.0,-1894.0
1960,704,1088,0,0,6,2,2245,35,74,127,-1.0,-1895.0
1961,704,1088,0,0,6,2,2246,35,74,127,-1.0,-1896.0
1962,704,1088,0,0,6,2,2247,35,74,127,-1.0,-1897.0
1963,704,1088,0,0,6,2,2248,35,74,127,-1.0,-1898.0
1964,704,1088,0,0,6,2,2249,35,74,127,-1.0,-1899.0
1965,704,1088,0,0,6,2,2250,35,74,127,-1.0,-1900.0
1966,704,1088,0,0,6,2,2251,35,74,127,-1.0,-1901.0
1967,704,1088,0,0,6,2,2252,35,74,127,-1.0,-1902.0
1968,704,1088,0,0,6,2,2253,35,74,127,-1.0,-1903.0
1969,704,1088,0,0,6,2,2254,35,74,127,-1.0,-1904.0
1970,704,1088,0,0,6,2,2255,35,74,127,-1.0,-1905.0
1971,704,1088,0,0,6,2,2256,35,74,127,-1.0,-1906.0
1972,704,1088,0,0,6,2,2257,35,74,127,-1.0,-1907.0
1973,704,1088,0,0,6,2,2258,35,74,127,-1.0,-1908.0
1974,704,1088,0,0,6,2,2259,35,74,127,-1.0,-1909.0
1975,704,1088,0,0,6,2,2260,35,74,127,-1.0,-1910.0
1976,704,1088,0,0,6,2,2261,35,74,127,-1.0,-1911.0
1977,704,1088,0,0,6,2,2262,35,74,127,-1.0,-1912.0
1978,704,1088,0,0,6,2,2263,35,74,127,-1.0,-1913.0
1979,704,1088,0,0,6,2,2264,35,74,127,-1.0,-1914.0
1980,704,1088,0,0,6,2,2265,35,74,127,-1.0,-1915.0
1981,704,1088,0,0,6,2,2266,35,74,127,-1.0,-1916.0
1982,704,1088,0,0,6,2,2267,35,74,127,-1.0,-1917.0
1983,704,1088,0,0,6,2,2268,35,74,127,-1.0,-1918.0
1984,704,1088,0,0,6,2,2269,35,74,127,-1.0,-1919.0
1985,704,1088,0,0,6,2,2270,35,74,127,-1.0,-1920.0
1986,704,1088,0,0,6,2,2271,35,74,127,-1.0,-1921.0
1987,704,1088,0,0,6,2,2272,35,74,127,-1.0,-1922.0
1988,704,1088,0,0,6,2,2273,35,74,127,-1.0,-1923.0
1989,704,1088,0,0,6,2,2274,35,74,127,-1.0,-1924.0
1990,704,1088,0,0,6,2,2275,35,74,127,-1.0,-1925.0
1991,704,1088,0,0,6,2,2276,35,74,127,-1.0,-1926.0
1992,704,1088,0,0,6,2,2277,35,74,127,-1.0,-1927.0
1993,704,1088,0,0,6,2,2278,35,74,127,-1.0,-1928.0
1994,704,1088,0,0,6,2,2279,35,74,127,-1.0,-1929.0
1995,704,1088,0,0,6,2,2280,35,74,127,-1.0,-1930.0
1996,704,1088,0,0,6,2,2281,35,74,127,-1.0,-1931.0
1997,704,1088,0,0,6,2,2282,35,74,127,-1.0,-1932.0
1998,704,1088,0,0,6,2,2283,35,74,127,-1.0,-1933.0
1999,704,1088,0,0,6,2,2284,35,74,127,-1.0,-1934.0
2000,704,1088,0,0,6,2,2285,35,74,127,-1.0,-1935.0
2001,704,1088,0,0,6,2,2286,35,74,127,-1.0,-1936.0
2002,704,1088,0,0,6,2,2287,35,74,127,-1.0,-1937.0
2003,704,1088,0,0,6,2,2288,35,74,127,-1.0,-1938.0
2004,704,1088,0,0,6,2,2289,35,74,127,-1.0,-1939.0
2005,704,1088,0,0,6,2,2290,35,74,127,-1.0,-1940.0
2006,704,1088,0,0,6,2,2291,35,74,127,-1.0,-1941.0
2007,704,1088,0,0,6,2,2292,35,74,127,-1.0,-1942.0
2008,704,1088,0,0,6,2,2293,35,74,127,-1.0,-1943.0
2009,704,1088,0,0,6,2,2294,35,74,127,-1.0,-1944.0
2010,704,1088,0,0,6,2,2295,35,74,127,-1.0,-1945.0
2011,704,1088,0,2,6,2,2296,35,74,127,-1.0,-1946.0
2012,704,1087,0,4,6,2,2297,35,74,127,-1.0,-1947.0
